,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname,productColor,productSize,productId,referenceName,afterUserComment
0,13511003693,1.0001E+11,b5f2c525-07e3-4181-8373-fafb245b244e,产品很好,2019/11/23 11:49,1.00005E+11,2019/11/11 12:14,5,ZYJ更好的生活,冰河银,【Linux版】R7 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
1,13510868726,1.0001E+11,f54a5997-4e35-4559-bcf7-7f7b3919aa25,机器性能很好，外观比图片上的还漂亮，使用体验很好，华为的品质值得信赖。,2019/11/23 11:20,1.00005E+11,2019/11/7 13:32,5,j***i,冰河银,【Linux版】R5 16G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
2,13510854067,1.0001E+11,5c496221-1e97-4563-a9f6-543b30da932d,京东快递很快，隔天就收到了，值得赞一个，这款轻薄本的散热是真滴强，完全吊打我以前买的一代magicbook，双风扇就是不一样，噪音很小，除非是满转，锐龙性能还是差了那么一丢丢，这款本子的颜值很强，屏幕色彩很好。,2019/11/23 11:17,1.00009E+11,2019/10/27 13:49,5,Sukida雨,冰河银,【Linux版】R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
3,13510710222,1.0001E+11,598281be-2302-4e24-8f84-de165831fec3,"运行速度：可以
散热性能：可以，就是声音稍微大一点
屏幕效果：很不错，一眼看上去给人一种清新感觉
外形外观：屏幕占比大，显得很不错，总体评价很高
轻薄程度：够薄，轻到不是很轻，不过也差不多了
其他特色：服务评价好评，好几次遇到问题，都给很耐心的解决了，虽然耽误了一些时间但是还是挺好的，",2019/11/23 10:47,1.00009E+11,2019/11/11 0:04,5,Andy天95,冰河银,【Linux版】R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
4,13510503585,1.0001E+11,136ae059-caba-41b9-8b67-8358c5f7a820,"散热性能：散热声音有点大了
轻薄程度：挺轻薄的，很喜欢
屏幕效果：色彩很好",2019/11/23 10:03,1.00008E+11,2019/11/11 18:09,5,j***O,冰河银,R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
5,13510390008,1.0001E+11,7c493f4e-653b-478b-b067-bdd1c49376e1,"运行速度：还好
屏幕效果：一般，比我的小米pro看起来要差一点
散热性能：还好
外形外观：可以，简洁
轻薄程度：轻",2019/11/23 9:37,1.00009E+11,2019/11/1 11:03,5,冰尘的森林湖,冰河银,【Linux版】R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
6,13510376394,1.0001E+11,ccb60f39-93ad-49a8-8c5b-051ae1793995,"运行速度：快
散热性能：好
轻薄程度：很薄
外形外观：时尚漂亮",2019/11/23 9:34,1.00009E+11,2019/11/16 5:41,5,黄wee,冰河银,【Linux版】R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
7,13510369344,1.0001E+11,b3688e9a-8ab6-487a-a02b-f34ed8bfde1d,帮同学买的，自己也买过一台，不错,2019/11/23 9:32,1.00009E+11,2019/11/11 0:02,5,大炮丶灬,冰河银,【Linux版】i5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
8,13510191786,1.0001E+11,1150cdee-906c-46d5-9455-de253453be96,"运行速度：还可以，没发现大问题
屏幕效果：正常
散热性能：一般，会突然声音很大
外形外观：好看
轻薄程度：不重，屏幕还大，很舒服
其他特色：电脑没有win10系统、office要买，满足日常需求",2019/11/23 8:44,1.00005E+11,2019/11/5 0:46,4,j***g,冰河银,【Linux版】R7 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
9,13510132126,1.0001E+11,1243d0ff-3aba-423c-8a70-e8cdd6582869,很不错，外观设计简单大方，屏幕无敌，就是更新系统完以后office不能使用，这点不行，其他还可以,2019/11/23 8:23,1.00009E+11,2019/11/5 0:00,5,是大悦呀,冰河银,【Linux版】R5 8G 512G,1.0001E+11,荣耀MagicBook 14 14英寸超窄边框金属轻薄本笔记本电脑 R7,
